customer_id,transaction_date,product_category,quantity,unit_price,discount,total_revenue,customer_type,month,year,day_of_week
9267,2024-09-09,Clothing,2,137.95,0.181,293.91,regular,9,2024,Monday
8044,2023-02-10,Electronics,1,1508.75,0.028,1613.16,high_spender,2,2023,Friday
4775,2023-06-17,Books,4,39.4,0.097,142.27,high_spender,6,2023,Saturday
5178,2023-01-14,Home & Garden,1,343.51,0.28,272.17,discount_driven,1,2023,Saturday
4534,2023-04-17,Sports,1,267.18,0.195,215.1,regular,4,2023,Monday
3053,2024-07-24,Books,1,39.08,0.035,41.48,regular,7,2024,Wednesday
8112,2023-12-06,Books,2,6.37,0.154,10.78,discount_driven,12,2023,Wednesday
2699,2024-10-18,Sports,1,365.08,0.33,318.03,discount_driven,10,2024,Friday
3518,2023-02-26,Electronics,1,819.04,0.03,794.31,high_spender,2,2023,Sunday
6568,2023-10-12,Books,1,23.31,0.133,20.21,regular,10,2023,Thursday
7832,2024-12-18,Electronics,2,1515.01,0.027,2946.71,regular,12,2024,Wednesday
9561,2024-10-23,Books,2,20.19,0.096,40.16,regular,10,2024,Wednesday
4739,2024-12-01,Sports,1,337.01,0.031,326.63,regular,12,2024,Sunday
5373,2024-06-05,Home & Garden,1,208.79,0.146,178.32,regular,6,2024,Wednesday
1339,2023-12-25,Electronics,2,808.18,0.156,1363.82,regular,12,2023,Monday
3862,2023-09-04,Beauty,4,90.95,0.072,337.58,high_spender,9,2023,Monday
1613,2023-09-25,Home & Garden,1,298.38,0.042,285.98,regular,9,2023,Monday
2103,2024-07-30,Electronics,4,1437.18,0.085,5262.74,high_spender,7,2024,Tuesday
9984,2024-10-02,Electronics,2,223.51,0.3,407.02,discount_driven,10,2024,Wednesday
7746,2024-08-17,Sports,1,148.09,0.035,185.87,high_spender,8,2024,Saturday
9258,2024-09-20,Clothing,1,101.66,0.121,89.34,regular,9,2024,Friday
5511,2023-05-04,Books,1,5.65,0.117,4.99,regular,5,2023,Thursday
8312,2023-06-23,Beauty,1,85.04,0.296,77.89,discount_driven,6,2023,Friday
6405,2023-01-11,Home & Garden,4,233.32,0.09,848.88,high_spender,1,2023,Wednesday
1570,2024-12-19,Books,1,36.39,0.118,32.09,regular,12,2024,Thursday
9731,2023-11-14,Books,1,27.76,0.195,29.05,regular,11,2023,Tuesday
6356,2024-06-10,Beauty,4,133.11,0.038,512.22,high_spender,6,2024,Monday
1116,2024-01-15,Clothing,2,57.9,0.077,106.9,regular,1,2024,Monday
8224,2024-09-20,Clothing,1,234.45,0.112,208.11,regular,9,2024,Friday
4031,2024-09-03,Books,1,8.25,0.11,7.34,discount_driven,9,2024,Tuesday
4456,2023-02-16,Home & Garden,2,156.65,0.375,195.93,discount_driven,2,2023,Thursday
4051,2024-09-07,Home & Garden,1,267.85,0.02,341.29,high_spender,9,2024,Saturday
9433,2024-03-19,Electronics,1,182.34,0.352,129.96,discount_driven,3,2024,Tuesday
9656,2024-01-05,Books,4,35.03,0.038,134.79,high_spender,1,2024,Friday
8807,2024-06-20,Clothing,3,68.71,0.06,251.86,high_spender,6,2024,Thursday
8302,2024-06-03,Beauty,2,43.83,0.388,53.63,discount_driven,6,2024,Monday
2878,2023-09-20,Beauty,2,48.46,0.139,83.47,regular,9,2023,Wednesday
5881,2024-04-21,Clothing,2,207.81,0.353,268.97,discount_driven,4,2024,Sunday
5636,2024-05-11,Beauty,1,105.33,0.016,103.68,regular,5,2024,Saturday
3534,2024-07-25,Beauty,2,98.82,0.11,175.83,regular,7,2024,Thursday
4809,2023-11-09,Home & Garden,1,324.83,0.183,265.44,regular,11,2023,Thursday
9763,2023-10-10,Home & Garden,2,238.4,0.194,499.6,discount_driven,10,2023,Tuesday
6605,2024-08-07,Home & Garden,2,202.14,0.384,274.1,discount_driven,8,2024,Wednesday
8733,2023-02-14,Books,1,7.85,0.346,5.13,discount_driven,2,2023,Tuesday
4641,2024-01-07,Sports,2,482.11,0.153,816.49,regular,1,2024,Sunday
1656,2023-07-20,Beauty,2,26.34,0.013,51.99,regular,7,2023,Thursday
4151,2024-11-22,Electronics,1,1282.76,0.052,1338.09,high_spender,11,2024,Friday
5110,2024-10-26,Sports,1,260.68,0.17,281.4,discount_driven,10,2024,Saturday
8207,2023-03-06,Beauty,1,82.76,0.066,85.02,regular,3,2023,Monday
1306,2023-06-28,Clothing,1,69.83,0.1,81.67,regular,6,2023,Wednesday
9896,2023-04-11,Clothing,1,64.51,0.009,63.95,regular,4,2023,Tuesday
5492,2024-11-21,Sports,1,326.8,0.123,286.45,regular,11,2024,Thursday
9869,2023-03-15,Sports,1,167.63,0.19,135.78,regular,3,2023,Wednesday
9402,2024-09-21,Beauty,1,102.32,0.089,93.25,high_spender,9,2024,Saturday
5494,2024-12-15,Sports,2,618.18,0.075,1143.96,regular,12,2024,Sunday
2396,2023-09-06,Beauty,2,34.45,0.096,62.29,high_spender,9,2023,Wednesday
4460,2024-01-03,Electronics,2,930.97,0.101,1842.29,regular,1,2024,Wednesday
5353,2023-12-04,Electronics,1,666.18,0.16,615.63,regular,12,2023,Monday
3162,2024-04-16,Books,1,6.64,0.01,6.57,high_spender,4,2024,Tuesday
8676,2024-08-16,Books,1,33.08,0.136,28.57,regular,8,2024,Friday
5544,2024-03-10,Electronics,1,715.03,0.089,716.67,regular,3,2024,Sunday
4148,2024-11-02,Home & Garden,2,118.9,0.032,230.13,regular,11,2024,Saturday
1827,2024-12-12,Electronics,2,863.16,0.018,2204.24,regular,12,2024,Thursday
3655,2023-09-28,Beauty,2,100.03,0.162,167.68,regular,9,2023,Thursday
7711,2024-01-02,Electronics,1,1500.25,0.007,1638.98,regular,1,2024,Tuesday
9691,2024-07-15,Beauty,2,54.26,0.089,108.7,regular,7,2024,Monday
8864,2023-12-02,Beauty,1,104.74,0.018,102.86,high_spender,12,2023,Saturday
8525,2023-04-04,Sports,1,456.3,0.382,282.01,discount_driven,4,2023,Tuesday
6170,2023-02-22,Books,2,13.08,0.048,24.9,regular,2,2023,Wednesday
4496,2024-04-25,Books,4,27.97,0.083,102.56,high_spender,4,2024,Thursday
7094,2024-01-04,Clothing,2,190.13,0.383,234.57,discount_driven,1,2024,Thursday
5222,2023-02-21,Electronics,2,1253.74,0.103,2248.13,discount_driven,2,2023,Tuesday
2989,2023-11-07,Beauty,2,85.57,0.129,149.05,regular,11,2023,Tuesday
7579,2023-10-24,Books,1,17.77,0.061,21.69,regular,10,2023,Tuesday
6504,2024-04-09,Books,1,31.01,0.047,38.42,regular,4,2024,Tuesday
5180,2023-03-12,Sports,2,513.51,0.049,976.57,regular,3,2023,Sunday
2382,2024-11-29,Clothing,1,190.26,0.049,180.92,regular,11,2024,Friday
5167,2024-12-08,Beauty,2,133.67,0.074,247.58,high_spender,12,2024,Sunday
4166,2023-07-11,Books,2,8.24,0.155,13.92,discount_driven,7,2023,Tuesday
3635,2024-01-13,Books,1,23.82,0.001,23.79,regular,1,2024,Saturday
6545,2023-04-29,Home & Garden,2,349.42,0.209,552.71,discount_driven,4,2023,Saturday
6209,2024-04-20,Clothing,2,58.29,0.039,112.08,regular,4,2024,Saturday
6382,2023-07-26,Clothing,1,117.87,0.311,81.2,discount_driven,7,2023,Wednesday
4983,2024-12-03,Beauty,2,42.4,0.104,75.96,regular,12,2024,Tuesday
2405,2023-10-17,Beauty,4,145.2,0.025,566.14,high_spender,10,2023,Tuesday
8737,2024-03-13,Books,1,37.24,0.05,35.38,regular,3,2024,Wednesday
7200,2023-10-11,Books,1,19.43,0.103,19.18,regular,10,2023,Wednesday
6742,2024-04-24,Beauty,3,27.99,0.022,82.1,high_spender,4,2024,Wednesday
7711,2024-11-08,Books,2,21.35,0.157,36.01,regular,11,2024,Friday
2884,2023-09-13,Electronics,2,1418.15,0.093,2573.61,regular,9,2023,Wednesday
6172,2023-01-16,Home & Garden,2,348.94,0.085,702.66,high_spender,1,2023,Monday
3184,2024-07-01,Books,1,25.12,0.136,21.7,regular,7,2024,Monday
7317,2024-05-05,Books,1,21.35,0.042,22.5,high_spender,5,2024,Sunday
8003,2023-09-15,Beauty,1,19.07,0.193,15.39,regular,9,2023,Friday
9410,2024-12-10,Sports,4,63.67,0.044,243.43,high_spender,12,2024,Tuesday
8430,2023-08-02,Books,1,17.19,0.118,15.17,regular,8,2023,Wednesday
5350,2023-05-28,Clothing,1,161.37,0.003,176.93,regular,5,2023,Sunday
9461,2024-07-31,Clothing,3,184.81,0.095,652.18,high_spender,7,2024,Wednesday
7367,2023-04-08,Sports,1,421.3,0.033,529.57,regular,4,2023,Saturday
5699,2023-04-26,Beauty,2,53.8,0.168,116.36,regular,4,2023,Wednesday
2733,2024-09-04,Sports,2,450.46,0.152,992.88,regular,9,2024,Wednesday
3967,2023-10-18,Home & Garden,1,249.11,0.15,211.83,discount_driven,10,2023,Wednesday
1072,2023-07-19,Clothing,2,91.81,0.1,165.2,regular,7,2023,Wednesday
5993,2023-12-27,Clothing,2,194.81,0.11,346.81,regular,12,2023,Wednesday
7117,2023-08-09,Books,2,29.11,0.116,51.46,regular,8,2023,Wednesday
8885,2023-07-19,Books,2,19.2,0.022,37.56,high_spender,7,2023,Wednesday
6042,2023-06-20,Books,2,27.2,0.073,65.53,regular,6,2023,Tuesday
9061,2023-08-01,Books,2,26.61,0.162,44.58,regular,8,2023,Tuesday
1630,2023-01-12,Home & Garden,1,181.24,0.23,139.52,discount_driven,1,2023,Thursday
6603,2023-08-06,Clothing,1,171.21,0.146,146.25,regular,8,2023,Sunday
1877,2024-02-23,Beauty,3,135.86,0.043,390.19,high_spender,2,2024,Friday
9948,2023-07-01,Clothing,2,197.22,0.378,270.01,discount_driven,7,2023,Saturday
5293,2024-08-11,Books,2,19.24,0.129,33.54,regular,8,2024,Sunday
3540,2024-09-15,Clothing,2,88.91,0.283,140.31,discount_driven,9,2024,Sunday
1081,2024-05-17,Clothing,1,201.7,0.031,195.52,regular,5,2024,Friday
2331,2023-02-09,Electronics,1,185.8,0.368,117.49,discount_driven,2,2023,Thursday
8955,2024-10-31,Sports,2,104.21,0.211,213.68,discount_driven,10,2024,Thursday
1356,2024-01-10,Sports,1,129.82,0.039,162.23,regular,1,2024,Wednesday
1579,2023-11-16,Beauty,2,28.03,0.143,52.86,regular,11,2023,Thursday
1645,2024-05-12,Books,1,17.72,0.038,17.04,regular,5,2024,Sunday
7263,2023-06-12,Electronics,3,1299.97,0.097,4577.42,high_spender,6,2023,Monday
9499,2024-01-03,Books,2,28.5,0.209,49.6,discount_driven,1,2024,Wednesday
1233,2024-01-31,Electronics,1,225.48,0.098,203.48,regular,1,2024,Wednesday
2034,2024-05-09,Electronics,3,222.93,0.008,729.85,high_spender,5,2024,Thursday
7017,2023-03-27,Beauty,1,87.7,0.251,65.68,discount_driven,3,2023,Monday
6121,2024-10-01,Clothing,1,79.24,0.041,76.03,regular,10,2024,Tuesday
2735,2024-06-04,Beauty,1,23.8,0.165,19.86,regular,6,2024,Tuesday
5277,2024-11-19,Books,2,24.13,0.143,45.5,discount_driven,11,2024,Tuesday
1941,2024-07-06,Electronics,1,895.55,0.379,555.83,discount_driven,7,2024,Saturday
1349,2024-12-22,Clothing,2,289.4,0.033,727.27,high_spender,12,2024,Sunday
2405,2024-05-15,Electronics,1,1566.66,0.041,1501.84,regular,5,2024,Wednesday
8464,2023-09-14,Electronics,4,94.25,0.098,340.1,high_spender,9,2023,Thursday
2545,2023-05-18,Clothing,2,87.43,0.298,159.66,discount_driven,5,2023,Thursday
5320,2024-10-25,Beauty,3,45.25,0.007,134.85,high_spender,10,2024,Friday
2746,2024-10-25,Home & Garden,2,139.8,0.14,240.32,regular,10,2024,Friday
8896,2024-12-05,Electronics,1,1538.95,0.167,1409.88,regular,12,2024,Thursday
2354,2024-01-24,Home & Garden,2,285.92,0.111,508.3,regular,1,2024,Wednesday
8330,2024-01-05,Books,1,11.63,0.058,10.95,regular,1,2024,Friday
5288,2024-10-14,Books,1,23.55,0.145,20.12,regular,10,2024,Monday
5766,2023-10-16,Beauty,2,69.86,0.054,132.13,regular,10,2023,Monday
6957,2023-08-03,Electronics,2,887.91,0.188,1442.42,regular,8,2023,Thursday
7835,2023-01-12,Home & Garden,1,103.71,0.036,100.02,high_spender,1,2023,Thursday
3585,2024-05-07,Clothing,1,161.45,0.046,154.01,regular,5,2024,Tuesday
5707,2024-12-18,Books,1,10.26,0.025,10.01,high_spender,12,2024,Wednesday
1900,2023-01-31,Books,2,28.94,0.023,56.55,high_spender,1,2023,Tuesday
4341,2023-11-06,Books,2,32.56,0.125,62.67,regular,11,2023,Monday
8694,2024-05-07,Home & Garden,1,207.02,0.081,190.22,regular,5,2024,Tuesday
1127,2024-01-04,Clothing,2,48.26,0.105,86.43,discount_driven,1,2024,Thursday
2675,2023-06-15,Electronics,2,855.96,0.143,1467.7,regular,6,2023,Thursday
2777,2023-05-12,Clothing,2,56.26,0.363,71.71,discount_driven,5,2023,Friday
6165,2023-05-22,Electronics,2,585.21,0.113,1142.36,regular,5,2023,Monday
9425,2023-01-28,Home & Garden,1,335.16,0.191,270.99,discount_driven,1,2023,Saturday
1583,2024-04-04,Clothing,2,160.62,0.383,257.8,discount_driven,4,2024,Thursday
2466,2023-08-25,Beauty,2,8.7,0.316,11.9,discount_driven,8,2023,Friday
9694,2023-12-23,Books,2,34.72,0.028,74.22,regular,12,2023,Saturday
7750,2024-01-20,Sports,2,308.83,0.098,557.04,regular,1,2024,Saturday
2155,2023-05-17,Home & Garden,4,313.51,0.001,1252.26,high_spender,5,2023,Wednesday
8960,2023-01-20,Sports,1,297.79,0.239,294.46,discount_driven,1,2023,Friday
1935,2024-04-23,Electronics,3,1187.37,0.014,3863.65,high_spender,4,2024,Tuesday
1355,2024-06-21,Beauty,2,51.74,0.142,88.82,regular,6,2024,Friday
2994,2024-07-14,Sports,2,370.49,0.134,641.89,discount_driven,7,2024,Sunday
6156,2024-05-19,Electronics,2,912.84,0.128,1591.33,discount_driven,5,2024,Sunday
7281,2024-02-22,Sports,1,618.48,0.129,538.91,regular,2,2024,Thursday
8409,2024-12-08,Electronics,1,1066.11,0.026,1349.68,regular,12,2024,Sunday
6364,2024-05-01,Beauty,2,61.73,0.358,79.27,discount_driven,5,2024,Wednesday
4974,2024-05-25,Clothing,1,71.66,0.183,58.52,discount_driven,5,2024,Saturday
3504,2024-12-09,Electronics,2,1252.06,0.229,2508.3,discount_driven,12,2024,Monday
3146,2024-06-19,Beauty,1,21.88,0.113,19.41,discount_driven,6,2024,Wednesday
8669,2023-08-15,Home & Garden,2,293.41,0.279,422.89,discount_driven,8,2023,Tuesday
8304,2023-02-25,Beauty,2,77.15,0.005,153.54,regular,2,2023,Saturday
2210,2024-07-28,Sports,1,71.47,0.191,57.8,discount_driven,7,2024,Sunday
7179,2023-06-27,Beauty,1,110.3,0.093,100.04,regular,6,2023,Tuesday
9821,2024-04-19,Home & Garden,3,385.68,0.072,1073.44,high_spender,4,2024,Friday
5882,2023-04-30,Sports,1,216.32,0.094,195.99,regular,4,2023,Sunday
7824,2023-04-13,Home & Garden,2,247.03,0.148,463.29,regular,4,2023,Thursday
7198,2023-07-22,Beauty,1,96.39,0.051,118.91,regular,7,2023,Saturday
2107,2023-06-14,Sports,2,244.97,0.158,412.39,discount_driven,6,2023,Wednesday
5986,2023-09-05,Electronics,1,708.58,0.046,878.63,regular,9,2023,Tuesday
4434,2023-03-10,Electronics,3,1601.9,0.039,4620.26,high_spender,3,2023,Friday
9023,2023-01-03,Home & Garden,2,111.19,0.087,264.0,high_spender,1,2023,Tuesday
3815,2024-03-11,Sports,1,442.83,0.167,368.92,discount_driven,3,2024,Monday
8061,2024-10-20,Home & Garden,1,18.01,0.042,17.26,regular,10,2024,Sunday
3035,2023-12-09,Beauty,1,10.4,0.326,9.12,discount_driven,12,2023,Saturday
7807,2024-12-19,Home & Garden,2,227.09,0.128,396.17,regular,12,2024,Thursday
7973,2024-01-26,Books,2,25.21,0.17,41.86,regular,1,2024,Friday
1169,2024-12-11,Beauty,2,102.84,0.186,167.5,regular,12,2024,Wednesday
9823,2024-04-27,Electronics,1,417.39,0.109,371.93,regular,4,2024,Saturday
9996,2024-11-27,Beauty,1,20.32,0.114,23.39,discount_driven,11,2024,Wednesday
6015,2023-01-16,Beauty,3,148.07,0.076,451.56,high_spender,1,2023,Monday
7897,2023-05-29,Books,1,24.91,0.124,21.83,regular,5,2023,Monday
4034,2024-07-31,Home & Garden,3,331.25,0.022,972.08,high_spender,7,2024,Wednesday
5480,2023-01-10,Beauty,2,68.36,0.343,89.89,discount_driven,1,2023,Tuesday
4412,2023-01-17,Clothing,2,102.61,0.02,221.21,regular,1,2023,Tuesday
5988,2023-12-04,Books,2,6.75,0.139,11.61,discount_driven,12,2023,Monday
8130,2024-10-21,Electronics,2,429.82,0.066,802.96,high_spender,10,2024,Monday
4869,2023-06-01,Beauty,2,14.72,0.395,17.81,discount_driven,6,2023,Thursday
7099,2024-06-29,Electronics,1,135.08,0.259,110.03,discount_driven,6,2024,Saturday
1791,2023-06-22,Books,2,22.8,0.157,38.45,discount_driven,6,2023,Thursday
4841,2023-05-27,Beauty,1,106.37,0.027,113.81,high_spender,5,2023,Saturday
4356,2024-07-07,Sports,2,254.36,0.181,416.81,regular,7,2024,Sunday
8522,2023-11-21,Beauty,1,91.52,0.24,90.39,discount_driven,11,2023,Tuesday
5925,2023-05-16,Home & Garden,2,133.03,0.384,163.83,discount_driven,5,2023,Tuesday
6074,2024-11-24,Home & Garden,2,395.93,0.14,681.32,regular,11,2024,Sunday
7700,2024-06-07,Clothing,2,49.22,0.292,69.73,discount_driven,6,2024,Friday
3094,2024-11-12,Electronics,1,752.88,0.129,656.03,regular,11,2024,Tuesday
7250,2024-06-04,Clothing,2,210.99,0.031,531.39,regular,6,2024,Tuesday
9807,2023-03-15,Books,2,39.63,0.074,80.74,regular,3,2023,Wednesday
6252,2023-07-24,Beauty,1,80.49,0.145,68.82,discount_driven,7,2023,Monday
8003,2023-04-02,Beauty,1,118.59,0.187,96.41,regular,4,2023,Sunday
5296,2023-03-06,Home & Garden,2,151.1,0.142,285.25,discount_driven,3,2023,Monday
3301,2023-12-01,Beauty,1,61.13,0.276,44.28,discount_driven,12,2023,Friday
6269,2023-08-24,Electronics,1,1522.25,0.12,1473.99,regular,8,2023,Thursday
1504,2024-11-14,Beauty,1,24.98,0.294,22.93,discount_driven,11,2024,Thursday
2945,2023-03-28,Clothing,1,18.42,0.078,18.68,regular,3,2023,Tuesday
2861,2023-03-30,Sports,2,555.65,0.376,693.07,discount_driven,3,2023,Thursday
4722,2024-11-06,Electronics,4,1503.84,0.038,5786.4,high_spender,11,2024,Wednesday
4683,2024-05-28,Beauty,1,102.06,0.154,86.35,discount_driven,5,2024,Tuesday
1403,2024-03-18,Books,4,15.29,0.096,55.32,high_spender,3,2024,Monday
5331,2024-05-16,Clothing,2,108.07,0.127,188.66,regular,5,2024,Thursday
3906,2024-09-24,Beauty,3,83.14,0.09,249.58,high_spender,9,2024,Tuesday
5728,2024-02-03,Home & Garden,1,264.38,0.183,216.08,regular,2,2024,Saturday
8709,2023-07-04,Beauty,2,96.21,0.043,202.5,regular,7,2023,Tuesday
2569,2023-01-19,Home & Garden,2,194.48,0.152,329.93,regular,1,2023,Thursday
1139,2023-03-01,Electronics,1,591.24,0.058,723.97,regular,3,2023,Wednesday
5683,2024-01-03,Sports,1,185.78,0.177,152.95,regular,1,2024,Wednesday
7730,2023-05-17,Clothing,2,168.17,0.091,397.35,regular,5,2023,Wednesday
6062,2024-01-22,Home & Garden,2,81.68,0.153,138.33,discount_driven,1,2024,Monday
5665,2024-05-17,Home & Garden,2,260.59,0.037,502.05,regular,5,2024,Friday
3172,2024-10-05,Electronics,1,774.79,0.194,624.64,regular,10,2024,Saturday
7079,2023-05-29,Sports,4,201.26,0.035,1009.59,high_spender,5,2023,Monday
4420,2024-01-08,Beauty,1,12.42,0.171,13.38,regular,1,2024,Monday
7277,2024-01-07,Home & Garden,2,271.31,0.05,515.62,regular,1,2024,Sunday
2249,2023-11-17,Beauty,2,9.68,0.392,12.95,discount_driven,11,2023,Friday
7064,2023-07-24,Clothing,1,136.48,0.019,174.07,high_spender,7,2023,Monday
3697,2023-10-18,Beauty,2,35.42,0.039,68.08,regular,10,2023,Wednesday
3753,2023-09-03,Sports,2,528.4,0.062,1090.55,regular,9,2023,Sunday
5934,2024-09-03,Beauty,2,110.88,0.04,212.94,regular,9,2024,Tuesday
7465,2024-04-08,Home & Garden,2,246.0,0.082,451.47,regular,4,2024,Monday
4884,2023-03-15,Beauty,1,49.87,0.185,52.86,regular,3,2023,Wednesday
8254,2023-11-20,Books,1,48.45,0.036,46.73,high_spender,11,2023,Monday
1094,2023-06-18,Beauty,1,25.71,0.279,18.53,discount_driven,6,2023,Sunday
5291,2023-05-14,Beauty,1,110.07,0.154,121.04,regular,5,2023,Sunday
6780,2024-04-15,Books,2,32.87,0.099,77.04,regular,4,2024,Monday
6083,2024-12-08,Beauty,2,63.43,0.006,126.09,regular,12,2024,Sunday
9204,2024-05-12,Home & Garden,3,228.13,0.083,627.34,high_spender,5,2024,Sunday
3301,2023-08-17,Books,2,30.98,0.139,53.32,regular,8,2023,Thursday
5083,2023-02-27,Home & Garden,2,40.93,0.168,88.51,regular,2,2023,Monday
7119,2023-08-29,Sports,1,203.65,0.251,152.49,discount_driven,8,2023,Tuesday
7224,2023-08-21,Electronics,1,163.36,0.035,204.95,high_spender,8,2023,Monday
1372,2024-08-24,Beauty,2,59.87,0.187,97.41,regular,8,2024,Saturday
5489,2023-09-11,Beauty,2,85.35,0.396,134.04,discount_driven,9,2023,Monday
6851,2024-09-11,Sports,2,234.76,0.016,462.07,regular,9,2024,Wednesday
7028,2024-01-11,Clothing,2,205.46,0.197,329.83,regular,1,2024,Thursday
9609,2024-08-24,Clothing,2,200.32,0.046,497.06,regular,8,2024,Saturday
1816,2023-04-05,Books,1,39.36,0.012,38.88,regular,4,2023,Wednesday
4612,2023-04-24,Clothing,2,216.61,0.01,428.93,regular,4,2023,Monday
8747,2024-09-22,Electronics,1,346.87,0.033,335.44,high_spender,9,2024,Sunday
7350,2024-02-03,Sports,2,569.36,0.074,1053.94,regular,2,2024,Saturday
8439,2024-05-29,Sports,4,213.26,0.07,1031.01,high_spender,5,2024,Wednesday
2332,2023-01-13,Books,1,5.85,0.1,5.26,regular,1,2023,Friday
7361,2023-03-29,Home & Garden,1,58.6,0.003,58.44,high_spender,3,2023,Wednesday
1755,2024-09-10,Books,1,22.92,0.063,21.47,regular,9,2024,Tuesday
4525,2024-09-23,Home & Garden,1,189.96,0.083,174.2,regular,9,2024,Monday
2796,2023-04-02,Home & Garden,1,328.29,0.247,247.2,discount_driven,4,2023,Sunday
4059,2024-09-20,Home & Garden,2,155.15,0.181,279.7,regular,9,2024,Friday
3177,2024-04-14,Sports,2,298.34,0.185,486.2,regular,4,2024,Sunday
3050,2024-11-04,Home & Garden,1,172.95,0.038,216.24,regular,11,2024,Monday
2989,2023-02-09,Home & Garden,1,67.14,0.259,49.73,discount_driven,2,2023,Thursday
8518,2024-09-15,Clothing,2,55.95,0.1,110.77,regular,9,2024,Sunday
9746,2023-03-15,Home & Garden,4,464.07,0.001,2411.2,high_spender,3,2023,Wednesday
6809,2024-04-28,Beauty,3,32.12,0.015,123.38,high_spender,4,2024,Sunday
6613,2024-01-12,Sports,2,438.86,0.094,874.42,regular,1,2024,Friday
9457,2024-06-10,Home & Garden,2,190.64,0.027,370.8,high_spender,6,2024,Monday
9725,2024-05-28,Beauty,2,88.62,0.325,119.63,discount_driven,5,2024,Tuesday
6976,2024-03-23,Home & Garden,1,92.98,0.347,60.69,discount_driven,3,2024,Saturday
2693,2023-08-18,Books,2,24.74,0.271,39.65,discount_driven,8,2023,Friday
3051,2023-07-24,Books,2,27.93,0.088,56.04,regular,7,2023,Monday
3920,2023-12-19,Sports,4,736.38,0.048,2804.88,high_spender,12,2023,Tuesday
5845,2024-01-29,Home & Garden,4,449.21,0.055,1697.4,high_spender,1,2024,Monday
5167,2023-10-04,Electronics,2,267.47,0.154,452.48,regular,10,2023,Wednesday
7231,2023-09-05,Sports,2,444.14,0.166,815.0,regular,9,2023,Tuesday
5623,2023-12-06,Books,1,10.19,0.297,7.16,discount_driven,12,2023,Wednesday
7746,2024-08-27,Beauty,1,111.09,0.079,102.29,regular,8,2024,Tuesday
7139,2023-03-23,Home & Garden,1,173.44,0.347,124.64,discount_driven,3,2023,Thursday
2458,2024-01-22,Books,1,37.24,0.109,43.12,regular,1,2024,Monday
4795,2023-09-06,Sports,1,245.47,0.086,246.73,high_spender,9,2023,Wednesday
4410,2024-12-12,Electronics,2,516.49,0.043,988.51,regular,12,2024,Thursday
5024,2023-07-02,Electronics,3,1647.68,0.032,4783.06,high_spender,7,2023,Sunday
7269,2024-06-17,Sports,2,500.35,0.269,731.16,discount_driven,6,2024,Monday
1562,2023-05-04,Clothing,1,167.73,0.027,163.16,regular,5,2023,Thursday
7092,2024-06-19,Home & Garden,2,334.03,0.119,647.11,discount_driven,6,2024,Wednesday
7992,2024-11-15,Clothing,1,17.11,0.007,17.0,regular,11,2024,Friday
8008,2024-11-19,Home & Garden,4,286.41,0.065,1178.38,high_spender,11,2024,Tuesday
8796,2024-07-22,Home & Garden,2,131.12,0.005,260.91,regular,7,2024,Monday
6659,2023-04-24,Home & Garden,1,263.61,0.051,250.27,regular,4,2023,Monday
7084,2023-10-24,Beauty,2,96.29,0.391,129.06,discount_driven,10,2023,Tuesday
3971,2023-08-02,Beauty,1,67.18,0.009,66.6,regular,8,2023,Wednesday
1344,2023-01-23,Beauty,1,56.81,0.049,54.05,high_spender,1,2023,Monday
7611,2023-09-04,Sports,2,70.27,0.117,161.38,regular,9,2023,Monday
8124,2024-06-01,Books,2,39.04,0.092,70.85,regular,6,2024,Saturday
7284,2023-04-09,Sports,3,146.48,0.063,535.55,high_spender,4,2023,Sunday
3716,2023-12-17,Clothing,1,37.03,0.184,30.21,regular,12,2023,Sunday
6660,2023-10-26,Home & Garden,2,252.03,0.225,429.87,discount_driven,10,2023,Thursday
8232,2023-12-17,Electronics,3,682.89,0.058,1930.71,high_spender,12,2023,Sunday
5893,2024-09-27,Clothing,2,165.93,0.185,270.61,regular,9,2024,Friday
2119,2024-03-26,Electronics,2,567.69,0.05,1401.9,high_spender,3,2024,Tuesday
3262,2024-05-04,Clothing,1,14.87,0.041,14.25,high_spender,5,2024,Saturday
1742,2023-10-12,Electronics,1,896.49,0.04,860.73,high_spender,10,2023,Thursday
6001,2024-03-21,Home & Garden,4,427.1,0.038,2135.7,high_spender,3,2024,Thursday
6303,2023-02-07,Electronics,1,510.15,0.038,490.57,regular,2,2023,Tuesday
8330,2024-04-27,Home & Garden,2,299.22,0.142,513.29,discount_driven,4,2024,Saturday
1782,2023-03-18,Clothing,3,157.15,0.087,430.5,high_spender,3,2023,Saturday
1096,2023-01-19,Home & Garden,1,94.94,0.221,96.17,discount_driven,1,2023,Thursday
9778,2023-12-21,Electronics,2,734.03,0.219,1147.08,discount_driven,12,2023,Thursday
7661,2024-10-05,Clothing,1,81.82,0.078,75.4,high_spender,10,2024,Saturday
5911,2024-05-11,Sports,1,329.61,0.185,268.77,discount_driven,5,2024,Saturday
3238,2023-10-23,Beauty,2,113.89,0.007,226.22,high_spender,10,2023,Monday
4349,2023-04-26,Sports,2,631.61,0.06,1187.39,regular,4,2023,Wednesday
3488,2023-06-12,Books,2,21.18,0.036,53.09,regular,6,2023,Monday
4793,2023-03-29,Clothing,3,89.4,0.063,251.26,high_spender,3,2023,Wednesday
8817,2024-08-21,Books,2,37.85,0.089,68.96,regular,8,2024,Wednesday
