index,customer_id,total_spent,avg_order_value,order_frequency,total_items,avg_discount,first_purchase,last_purchase,customer_lifetime,recency,segment,segment_name,customer_tier,revenue_per_order,recency_category,clv_score,frequency_score,recency_score
7289,8316,3485.4,697.08,5,10,0.17,2023-05-30,2024-10-11,500,80,1,High Value Loyalists,Gold,697.08,Recent,21.0,31.0,89.0
7290,8317,1894.69,270.67,7,8,0.29,2023-01-25,2024-12-24,699,6,0,Discount Driven,Gold,270.67,Very Recent,11.0,44.0,99.0
7291,8318,679.46,169.86,4,6,0.16,2024-05-31,2024-12-28,211,2,0,Discount Driven,Silver,169.865,Very Recent,4.0,25.0,100.0
7292,8319,5900.36,842.91,7,12,0.08,2023-01-14,2024-12-28,714,2,1,High Value Loyalists,Platinum,842.9085714285713,Very Recent,35.0,44.0,100.0
7293,8320,1983.36,247.92,8,13,0.12,2023-04-06,2024-11-03,577,57,0,Discount Driven,Gold,247.92,Recent,12.0,50.0,92.0
7294,8321,887.2,221.8,4,5,0.18,2023-08-21,2024-11-25,462,35,0,Discount Driven,Silver,221.8,Recent,5.0,25.0,95.0
7295,8322,6983.95,1396.79,5,10,0.21,2023-02-25,2024-12-10,654,20,1,High Value Loyalists,Platinum,1396.79,Very Recent,41.0,31.0,97.0
7296,8323,2249.57,374.93,6,8,0.14,2023-01-20,2024-02-11,387,323,0,Discount Driven,Gold,374.92833333333334,Inactive,13.0,38.0,56.0
7297,8324,202.61,202.61,1,2,0.31,2024-01-19,2024-01-19,0,346,0,Discount Driven,Bronze,202.61,Inactive,1.0,6.0,52.0
7298,8325,1605.28,267.55,6,10,0.11,2023-02-23,2024-05-11,443,233,0,Discount Driven,Gold,267.5466666666667,Inactive,10.0,38.0,68.0
7299,8326,3298.76,549.79,6,12,0.14,2023-02-07,2023-10-29,264,428,0,Discount Driven,Gold,549.7933333333334,Inactive,20.0,38.0,41.0
7300,8327,558.54,139.64,4,7,0.23,2023-01-05,2024-11-08,673,52,0,Discount Driven,Silver,139.635,Recent,3.0,25.0,93.0
7301,8328,6248.16,1041.36,6,9,0.13,2023-01-09,2024-03-21,437,284,1,High Value Loyalists,Platinum,1041.36,Inactive,37.0,38.0,61.0
7302,8329,4016.73,573.82,7,14,0.17,2023-02-05,2024-10-26,629,65,1,High Value Loyalists,Gold,573.8185714285714,Recent,24.0,44.0,91.0
7303,8330,1390.4,347.6,4,6,0.06,2023-03-22,2024-04-27,402,247,0,Discount Driven,Silver,347.6,Inactive,8.0,25.0,66.0
7304,8331,1124.64,224.93,5,8,0.14,2023-11-03,2024-12-11,404,19,0,Discount Driven,Silver,224.92800000000003,Very Recent,7.0,31.0,97.0
7305,8332,3923.76,784.75,5,12,0.13,2023-01-28,2023-11-28,304,398,1,High Value Loyalists,Gold,784.7520000000001,Inactive,23.0,31.0,45.0
7306,8333,5591.91,931.98,6,9,0.11,2023-05-06,2024-06-21,412,192,1,High Value Loyalists,Platinum,931.985,Inactive,33.0,38.0,74.0
7307,8334,2793.09,465.52,6,9,0.1,2023-02-27,2024-12-24,666,6,1,High Value Loyalists,Gold,465.51500000000004,Very Recent,17.0,38.0,99.0
7308,8335,2110.45,422.09,5,9,0.14,2023-02-06,2024-07-27,537,156,0,Discount Driven,Gold,422.09,Moderate,13.0,31.0,79.0
7309,8336,1928.8,385.76,5,7,0.14,2023-07-19,2024-12-09,509,21,0,Discount Driven,Gold,385.76,Very Recent,11.0,31.0,97.0
7310,8337,2585.54,646.38,4,6,0.1,2023-03-15,2024-10-25,590,66,0,Discount Driven,Gold,646.385,Recent,15.0,25.0,91.0
7311,8338,2292.52,327.5,7,11,0.17,2023-05-09,2024-10-26,536,65,0,Discount Driven,Gold,327.5028571428571,Recent,14.0,44.0,91.0
7312,8339,2349.33,783.11,3,4,0.18,2023-02-12,2024-02-06,359,328,0,Discount Driven,Gold,783.11,Inactive,14.0,19.0,55.0
7313,8340,8493.27,2123.32,4,8,0.09,2023-01-18,2023-09-08,233,479,1,High Value Loyalists,Platinum,2123.3175,Inactive,50.0,25.0,34.0
7314,8341,5908.16,1969.39,3,5,0.16,2023-03-27,2024-05-19,419,225,1,High Value Loyalists,Platinum,1969.3866666666665,Inactive,35.0,19.0,69.0
7315,8342,1657.96,331.59,5,12,0.13,2024-01-12,2024-12-01,324,29,0,Discount Driven,Gold,331.592,Very Recent,10.0,31.0,96.0
7316,8343,1350.53,450.18,3,8,0.07,2023-03-31,2024-08-25,513,127,0,Discount Driven,Silver,450.1766666666667,Moderate,8.0,19.0,83.0
7317,8344,3880.99,776.2,5,10,0.15,2023-03-14,2024-09-30,566,91,1,High Value Loyalists,Gold,776.198,Moderate,23.0,31.0,87.0
7318,8345,3738.19,467.27,8,13,0.14,2023-05-09,2024-09-25,505,96,1,High Value Loyalists,Gold,467.27375,Moderate,22.0,50.0,87.0
7319,8346,304.66,152.33,2,2,0.03,2024-01-04,2024-02-08,35,326,0,Discount Driven,Bronze,152.33,Inactive,2.0,12.0,55.0
7320,8347,3321.38,332.14,10,20,0.12,2023-01-13,2024-10-18,644,73,1,High Value Loyalists,Gold,332.13800000000003,Recent,20.0,62.0,90.0
7321,8348,2175.22,362.54,6,8,0.19,2023-03-30,2024-08-12,501,140,0,Discount Driven,Gold,362.53666666666663,Moderate,13.0,38.0,81.0
7322,8349,865.24,216.31,4,6,0.15,2023-07-14,2024-11-12,487,48,0,Discount Driven,Silver,216.31,Recent,5.0,25.0,93.0
7323,8350,3659.45,609.91,6,8,0.14,2023-02-02,2024-10-27,633,64,1,High Value Loyalists,Gold,609.9083333333333,Recent,22.0,38.0,91.0
7324,8351,2415.89,402.65,6,15,0.1,2023-01-10,2024-10-17,646,74,0,Discount Driven,Gold,402.6483333333333,Recent,14.0,38.0,90.0
7325,8352,1342.28,268.46,5,7,0.15,2023-03-27,2024-01-13,292,352,0,Discount Driven,Silver,268.456,Inactive,8.0,31.0,52.0
7326,8353,2310.49,288.81,8,13,0.11,2023-03-10,2024-07-19,497,164,0,Discount Driven,Gold,288.81125,Moderate,14.0,50.0,77.0
7327,8354,3249.9,649.98,5,10,0.16,2023-06-21,2024-03-26,279,279,0,Discount Driven,Gold,649.98,Inactive,19.0,31.0,62.0
7328,8355,1181.1,196.85,6,7,0.1,2023-07-05,2024-11-14,498,46,0,Discount Driven,Silver,196.85,Recent,7.0,38.0,94.0
7329,8356,2931.3,488.55,6,14,0.1,2023-03-07,2024-11-09,613,51,1,High Value Loyalists,Gold,488.55,Recent,17.0,38.0,93.0
7330,8357,110.7,36.9,3,5,0.09,2023-09-04,2024-11-04,427,56,0,Discount Driven,Bronze,36.9,Recent,1.0,19.0,92.0
7331,8358,1028.82,171.47,6,9,0.09,2023-02-27,2024-11-23,635,37,0,Discount Driven,Silver,171.47,Recent,6.0,38.0,95.0
7332,8359,655.94,218.65,3,6,0.23,2023-01-27,2023-06-12,136,567,0,Discount Driven,Silver,218.64666666666668,Inactive,4.0,19.0,22.0
7333,8360,226.82,113.41,2,3,0.17,2023-03-05,2023-08-06,154,512,0,Discount Driven,Bronze,113.41,Inactive,1.0,12.0,30.0
7334,8361,2539.94,317.49,8,11,0.15,2023-01-18,2024-12-05,687,25,1,High Value Loyalists,Gold,317.4925,Very Recent,15.0,50.0,97.0
7335,8362,1623.78,270.63,6,9,0.16,2023-03-13,2024-02-29,353,305,0,Discount Driven,Gold,270.63,Inactive,10.0,38.0,58.0
7336,8363,980.86,490.43,2,2,0.1,2023-11-18,2024-10-16,333,75,0,Discount Driven,Silver,490.43,Recent,6.0,12.0,90.0
7337,8364,2416.55,402.76,6,15,0.08,2023-05-23,2024-09-27,493,94,0,Discount Driven,Gold,402.7583333333334,Moderate,14.0,38.0,87.0
7338,8365,999.22,333.07,3,8,0.09,2024-07-15,2024-10-31,108,60,0,Discount Driven,Silver,333.0733333333333,Recent,6.0,19.0,92.0
7339,8366,1477.83,246.3,6,11,0.09,2023-02-01,2024-11-04,642,56,0,Discount Driven,Silver,246.30499999999998,Recent,9.0,38.0,92.0
7340,8367,203.85,67.95,3,4,0.19,2023-01-12,2023-08-29,229,489,0,Discount Driven,Bronze,67.95,Inactive,1.0,19.0,33.0
7341,8368,3097.53,442.5,7,10,0.15,2023-09-29,2024-12-04,432,26,1,High Value Loyalists,Gold,442.50428571428574,Very Recent,18.0,44.0,96.0
7342,8369,2434.9,405.82,6,13,0.07,2023-02-01,2024-11-06,644,54,0,Discount Driven,Gold,405.81666666666666,Recent,14.0,38.0,93.0
7343,8370,2550.26,283.36,9,16,0.19,2023-02-04,2024-11-25,660,35,1,High Value Loyalists,Gold,283.3622222222223,Recent,15.0,56.0,95.0
7344,8371,2868.39,573.68,5,12,0.12,2023-02-10,2024-09-21,589,100,0,Discount Driven,Gold,573.678,Moderate,17.0,31.0,86.0
7345,8372,1153.05,230.61,5,6,0.11,2023-02-19,2024-09-01,560,120,0,Discount Driven,Silver,230.60999999999999,Moderate,7.0,31.0,83.0
7346,8373,2812.57,703.14,4,6,0.13,2023-01-18,2024-04-12,450,262,0,Discount Driven,Gold,703.1425,Inactive,17.0,25.0,64.0
7347,8374,8355.35,928.37,9,14,0.09,2023-04-07,2024-11-17,590,43,1,High Value Loyalists,Platinum,928.3722222222223,Recent,50.0,56.0,94.0
7348,8375,2385.37,397.56,6,7,0.13,2023-08-17,2024-11-21,462,39,0,Discount Driven,Gold,397.56166666666667,Recent,14.0,38.0,95.0
7349,8376,2566.32,855.44,3,6,0.05,2023-03-06,2024-01-14,314,351,0,Discount Driven,Gold,855.44,Inactive,15.0,19.0,52.0
7350,8377,325.3,54.22,6,7,0.16,2023-01-16,2024-12-26,710,4,0,Discount Driven,Bronze,54.21666666666667,Very Recent,2.0,38.0,99.0
7351,8378,4504.56,563.07,8,15,0.12,2023-01-19,2024-11-11,662,49,1,High Value Loyalists,Gold,563.07,Recent,27.0,50.0,93.0
7352,8379,2813.36,562.67,5,7,0.13,2023-09-09,2024-11-05,423,55,0,Discount Driven,Gold,562.672,Recent,17.0,31.0,92.0
7353,8380,1291.21,322.8,4,7,0.02,2023-11-10,2024-11-16,372,44,0,Discount Driven,Silver,322.8025,Recent,8.0,25.0,94.0
7354,8381,10973.01,997.55,11,22,0.15,2023-02-17,2024-12-16,668,14,1,High Value Loyalists,Platinum,997.5463636363637,Very Recent,65.0,69.0,98.0
7355,8382,896.02,224.0,4,7,0.18,2023-11-06,2024-10-21,350,70,0,Discount Driven,Silver,224.005,Recent,5.0,25.0,90.0
7356,8383,2496.65,624.16,4,7,0.09,2023-05-16,2024-12-17,581,13,0,Discount Driven,Gold,624.1625,Very Recent,15.0,25.0,98.0
7357,8384,3395.94,485.13,7,11,0.1,2023-01-11,2024-08-16,583,136,1,High Value Loyalists,Gold,485.13428571428574,Moderate,20.0,44.0,81.0
7358,8385,2436.21,348.03,7,14,0.13,2023-01-01,2024-10-07,645,84,0,Discount Driven,Gold,348.03000000000003,Recent,14.0,44.0,88.0
7359,8386,426.37,71.06,6,6,0.16,2023-02-22,2024-08-26,551,126,0,Discount Driven,Bronze,71.06166666666667,Moderate,3.0,38.0,83.0
7360,8387,2290.91,763.64,3,7,0.08,2024-01-13,2024-07-14,183,169,0,Discount Driven,Gold,763.6366666666667,Moderate,14.0,19.0,77.0
7361,8388,1580.06,395.02,4,9,0.08,2023-06-27,2024-07-19,388,164,0,Discount Driven,Gold,395.015,Moderate,9.0,25.0,77.0
7362,8389,1878.82,313.14,6,13,0.07,2023-02-04,2024-11-01,636,59,0,Discount Driven,Gold,313.13666666666666,Recent,11.0,38.0,92.0
7363,8390,535.86,133.96,4,7,0.24,2023-05-26,2024-04-16,326,258,0,Discount Driven,Silver,133.965,Inactive,3.0,25.0,65.0
7364,8391,5136.11,733.73,7,12,0.19,2023-02-09,2024-11-22,652,38,1,High Value Loyalists,Platinum,733.7299999999999,Recent,30.0,44.0,95.0
7365,8392,1159.84,128.87,9,16,0.14,2023-02-21,2024-11-29,647,31,0,Discount Driven,Silver,128.8711111111111,Recent,7.0,56.0,96.0
7366,8393,537.58,89.6,6,9,0.18,2023-07-28,2024-10-28,458,63,0,Discount Driven,Silver,89.59666666666668,Recent,3.0,38.0,91.0
7367,8394,4049.37,368.12,11,19,0.22,2023-01-18,2024-11-27,679,33,1,High Value Loyalists,Gold,368.12454545454545,Recent,24.0,69.0,95.0
7368,8395,2536.56,634.14,4,6,0.14,2023-06-02,2024-08-01,426,151,0,Discount Driven,Gold,634.14,Moderate,15.0,25.0,79.0
7369,8396,939.34,117.42,8,11,0.15,2023-05-22,2024-12-12,570,18,0,Discount Driven,Silver,117.4175,Very Recent,6.0,50.0,98.0
7370,8397,1765.75,353.15,5,9,0.07,2023-03-10,2024-08-28,537,124,0,Discount Driven,Gold,353.15,Moderate,10.0,31.0,83.0
7371,8398,2655.56,265.56,10,18,0.13,2023-01-02,2024-10-20,657,71,1,High Value Loyalists,Gold,265.556,Recent,16.0,62.0,90.0
7372,8399,2476.15,353.74,7,12,0.13,2023-01-13,2024-06-01,505,212,0,Discount Driven,Gold,353.7357142857143,Inactive,15.0,44.0,71.0
7373,8400,5541.46,554.15,10,13,0.17,2023-01-02,2024-11-30,698,30,1,High Value Loyalists,Platinum,554.146,Very Recent,33.0,62.0,96.0
7374,8401,563.06,281.53,2,4,0.15,2023-03-16,2023-10-15,213,442,0,Discount Driven,Silver,281.53,Inactive,3.0,12.0,39.0
7375,8402,2251.73,562.93,4,5,0.21,2024-02-28,2024-03-29,30,276,0,Discount Driven,Gold,562.9325,Inactive,13.0,25.0,62.0
7376,8403,446.99,149.0,3,5,0.22,2023-01-18,2023-07-07,170,542,0,Discount Driven,Bronze,148.99666666666667,Inactive,3.0,19.0,25.0
7377,8404,1731.78,216.47,8,11,0.08,2023-08-13,2024-12-10,485,20,0,Discount Driven,Gold,216.4725,Very Recent,10.0,50.0,97.0
7378,8405,1858.7,371.74,5,6,0.17,2023-04-10,2024-12-26,626,4,0,Discount Driven,Gold,371.74,Very Recent,11.0,31.0,99.0
7379,8406,2650.23,662.56,4,6,0.08,2023-07-28,2024-02-24,211,310,0,Discount Driven,Gold,662.5575,Inactive,16.0,25.0,57.0
7380,8407,3552.18,710.44,5,8,0.12,2023-04-09,2024-12-15,616,15,1,High Value Loyalists,Gold,710.4359999999999,Very Recent,21.0,31.0,98.0
7381,8408,2149.44,268.68,8,12,0.22,2023-01-04,2024-12-12,708,18,0,Discount Driven,Gold,268.68,Very Recent,13.0,50.0,98.0
7382,8409,3854.02,550.57,7,10,0.17,2023-05-01,2024-12-08,587,22,1,High Value Loyalists,Gold,550.5742857142857,Very Recent,23.0,44.0,97.0
7383,8410,2359.37,337.05,7,11,0.13,2023-07-07,2024-07-29,388,154,0,Discount Driven,Gold,337.05285714285714,Moderate,14.0,44.0,79.0
7384,8411,1126.59,375.53,3,6,0.08,2024-05-15,2024-12-23,222,7,0,Discount Driven,Silver,375.53,Very Recent,7.0,19.0,99.0
7385,8412,211.92,70.64,3,3,0.19,2023-02-10,2024-10-23,621,68,0,Discount Driven,Bronze,70.64,Recent,1.0,19.0,91.0
7386,8413,2373.43,296.68,8,11,0.15,2023-08-10,2024-08-24,380,128,0,Discount Driven,Gold,296.67875,Moderate,14.0,50.0,82.0
7387,8414,668.87,222.96,3,7,0.16,2023-12-01,2024-09-17,291,104,0,Discount Driven,Silver,222.95666666666668,Moderate,4.0,19.0,86.0
7388,8415,1178.48,392.83,3,6,0.16,2023-06-24,2023-12-22,181,374,0,Discount Driven,Silver,392.82666666666665,Inactive,7.0,19.0,49.0
7389,8416,781.17,260.39,3,6,0.14,2023-05-10,2024-04-21,347,253,0,Discount Driven,Silver,260.39,Inactive,5.0,19.0,65.0
7390,8417,575.12,191.71,3,5,0.16,2023-09-19,2024-09-19,366,102,0,Discount Driven,Silver,191.70666666666668,Moderate,3.0,19.0,86.0
7391,8418,6351.87,793.98,8,14,0.09,2024-01-10,2024-11-01,296,59,1,High Value Loyalists,Platinum,793.98375,Recent,38.0,50.0,92.0
7392,8419,2907.77,726.94,4,4,0.1,2023-05-19,2024-03-10,296,295,0,Discount Driven,Gold,726.9425,Inactive,17.0,25.0,59.0
7393,8420,6957.82,773.09,9,19,0.07,2023-04-12,2024-12-27,625,3,1,High Value Loyalists,Platinum,773.0911111111111,Very Recent,41.0,56.0,100.0
7394,8421,6588.52,941.22,7,14,0.08,2023-02-05,2024-08-31,573,121,1,High Value Loyalists,Platinum,941.2171428571429,Moderate,39.0,44.0,83.0
7395,8422,817.07,116.72,7,11,0.17,2023-04-02,2024-10-31,578,60,0,Discount Driven,Silver,116.72428571428573,Recent,5.0,44.0,92.0
7396,8423,2616.66,373.81,7,13,0.14,2023-03-16,2024-10-20,584,71,0,Discount Driven,Gold,373.8085714285714,Recent,16.0,44.0,90.0
7397,8424,3120.97,520.16,6,10,0.1,2023-04-22,2024-09-20,517,101,1,High Value Loyalists,Gold,520.1616666666666,Moderate,19.0,38.0,86.0
7398,8425,1333.3,148.14,9,12,0.21,2023-01-05,2024-11-07,672,53,0,Discount Driven,Silver,148.14444444444445,Recent,8.0,56.0,93.0
7399,8426,4841.95,403.5,12,20,0.14,2023-01-15,2024-12-07,692,23,1,High Value Loyalists,Gold,403.49583333333334,Very Recent,29.0,75.0,97.0
7400,8427,685.71,342.86,2,5,0.09,2023-04-05,2023-04-06,1,634,0,Discount Driven,Silver,342.855,Inactive,4.0,12.0,13.0
7401,8428,2412.78,482.56,5,7,0.16,2023-02-12,2024-08-06,541,146,0,Discount Driven,Gold,482.55600000000004,Moderate,14.0,31.0,80.0
7402,8429,849.75,141.62,6,9,0.22,2023-03-08,2024-10-04,576,87,0,Discount Driven,Silver,141.625,Recent,5.0,38.0,88.0
7403,8430,9154.69,1017.19,9,19,0.11,2023-04-03,2024-05-10,403,234,1,High Value Loyalists,Platinum,1017.1877777777778,Inactive,54.0,56.0,68.0
7404,8431,2625.28,875.09,3,6,0.11,2023-04-28,2024-11-14,566,46,1,High Value Loyalists,Gold,875.0933333333334,Recent,16.0,19.0,94.0
7405,8432,3817.42,347.04,11,18,0.16,2023-01-31,2024-12-30,699,0,1,High Value Loyalists,Gold,347.03818181818184,,23.0,69.0,100.0
7406,8433,1329.3,189.9,7,12,0.09,2023-02-09,2024-12-01,661,29,0,Discount Driven,Silver,189.9,Very Recent,8.0,44.0,96.0
7407,8434,653.13,163.28,4,5,0.15,2024-04-26,2024-06-24,59,189,0,Discount Driven,Silver,163.2825,Inactive,4.0,25.0,74.0
7408,8435,1221.81,610.9,2,4,0.21,2023-11-10,2024-11-19,375,41,0,Discount Driven,Silver,610.905,Recent,7.0,12.0,94.0
7409,8436,373.81,62.3,6,10,0.17,2023-06-14,2024-07-13,395,170,0,Discount Driven,Bronze,62.30166666666667,Moderate,2.0,38.0,77.0
7410,8437,4475.12,639.3,7,11,0.11,2023-02-08,2024-11-13,644,47,1,High Value Loyalists,Gold,639.3028571428571,Recent,27.0,44.0,94.0
7411,8438,418.09,418.09,1,1,0.19,2023-04-17,2023-04-17,0,623,0,Discount Driven,Bronze,418.09,Inactive,2.0,6.0,14.0
7412,8439,4054.99,506.87,8,17,0.13,2023-01-04,2024-10-03,638,88,1,High Value Loyalists,Gold,506.87375,Recent,24.0,50.0,88.0
7413,8440,2746.41,549.28,5,8,0.18,2023-09-20,2024-08-06,321,146,0,Discount Driven,Gold,549.2819999999999,Moderate,16.0,31.0,80.0
7414,8441,1456.77,485.59,3,9,0.08,2023-07-17,2023-10-17,92,440,0,Discount Driven,Silver,485.59,Inactive,9.0,19.0,39.0
7415,8442,3284.39,469.2,7,17,0.15,2023-05-08,2024-10-23,534,68,1,High Value Loyalists,Gold,469.1985714285714,Recent,19.0,44.0,91.0
7416,8443,6404.87,1280.97,5,11,0.11,2023-01-10,2024-08-14,582,138,1,High Value Loyalists,Platinum,1280.974,Moderate,38.0,31.0,81.0
7417,8444,789.67,131.61,6,11,0.21,2023-04-07,2024-11-13,586,47,0,Discount Driven,Silver,131.61166666666665,Recent,5.0,38.0,94.0
7418,8445,1068.4,178.07,6,10,0.16,2023-03-07,2024-09-03,546,118,0,Discount Driven,Silver,178.0666666666667,Moderate,6.0,38.0,84.0
7419,8446,3681.79,409.09,9,18,0.1,2023-04-13,2024-10-03,539,88,1,High Value Loyalists,Gold,409.0877777777778,Recent,22.0,56.0,88.0
7420,8447,2080.25,346.71,6,11,0.17,2024-04-12,2024-12-30,262,0,0,Discount Driven,Gold,346.7083333333333,,12.0,38.0,100.0
7421,8448,964.99,241.25,4,5,0.1,2023-04-15,2024-08-22,495,130,0,Discount Driven,Silver,241.2475,Moderate,6.0,25.0,82.0
7422,8449,2722.73,907.58,3,5,0.09,2023-11-20,2024-08-24,278,128,1,High Value Loyalists,Gold,907.5766666666667,Moderate,16.0,19.0,82.0
7423,8450,2355.46,294.43,8,9,0.13,2023-02-23,2024-11-06,622,54,0,Discount Driven,Gold,294.4325,Recent,14.0,50.0,93.0
7424,8451,960.19,240.05,4,7,0.18,2023-05-16,2023-09-10,117,477,0,Discount Driven,Silver,240.0475,Inactive,6.0,25.0,34.0
7425,8452,3667.78,458.47,8,15,0.17,2023-06-04,2024-09-08,462,113,1,High Value Loyalists,Gold,458.4725,Moderate,22.0,50.0,84.0
7426,8453,3567.71,509.67,7,12,0.16,2023-02-13,2024-12-25,681,5,1,High Value Loyalists,Gold,509.67285714285714,Very Recent,21.0,44.0,99.0
7427,8454,811.85,162.37,5,8,0.21,2023-02-22,2024-09-05,561,116,0,Discount Driven,Silver,162.37,Moderate,5.0,31.0,84.0
7428,8455,279.89,93.3,3,5,0.14,2023-02-11,2024-05-13,457,231,0,Discount Driven,Bronze,93.29666666666667,Inactive,2.0,19.0,68.0
7429,8456,1041.07,148.72,7,11,0.17,2023-07-05,2024-12-23,537,7,0,Discount Driven,Silver,148.7242857142857,Very Recent,6.0,44.0,99.0
7430,8457,671.88,167.97,4,7,0.19,2023-06-04,2024-12-21,566,9,0,Discount Driven,Silver,167.97,Very Recent,4.0,25.0,99.0
7431,8458,2881.44,960.48,3,8,0.15,2023-06-21,2023-09-24,95,463,0,Discount Driven,Gold,960.48,Inactive,17.0,19.0,36.0
7432,8459,640.04,160.01,4,8,0.2,2023-10-22,2024-12-06,411,24,0,Discount Driven,Silver,160.01,Very Recent,4.0,25.0,97.0
7433,8460,624.76,208.25,3,5,0.12,2023-02-27,2024-05-22,450,222,0,Discount Driven,Silver,208.25333333333333,Inactive,4.0,19.0,69.0
7434,8461,3698.52,462.31,8,14,0.1,2023-07-14,2024-11-28,503,32,1,High Value Loyalists,Gold,462.315,Recent,22.0,50.0,96.0
7435,8462,1357.89,226.31,6,10,0.16,2023-02-14,2024-10-08,602,83,0,Discount Driven,Silver,226.31500000000003,Recent,8.0,38.0,89.0
7436,8463,2687.4,383.91,7,12,0.13,2023-05-24,2024-12-27,583,3,1,High Value Loyalists,Gold,383.9142857142857,Very Recent,16.0,44.0,100.0
7437,8464,1012.84,168.81,6,12,0.14,2023-02-09,2024-05-16,462,228,0,Discount Driven,Silver,168.80666666666667,Inactive,6.0,38.0,69.0
7438,8465,780.6,195.15,4,7,0.11,2023-07-20,2024-10-25,463,66,0,Discount Driven,Silver,195.15,Recent,5.0,25.0,91.0
7439,8466,456.86,91.37,5,6,0.18,2023-06-10,2024-04-26,321,248,0,Discount Driven,Bronze,91.372,Inactive,3.0,31.0,66.0
7440,8467,1227.93,245.59,5,7,0.12,2023-02-11,2024-08-17,553,135,0,Discount Driven,Silver,245.586,Moderate,7.0,31.0,81.0
7441,8468,2292.49,382.08,6,9,0.14,2023-04-25,2024-07-06,438,177,0,Discount Driven,Gold,382.08166666666665,Moderate,14.0,38.0,76.0
7442,8469,148.63,49.54,3,6,0.11,2023-01-23,2023-11-09,290,417,0,Discount Driven,Bronze,49.54333333333333,Inactive,1.0,19.0,43.0
7443,8470,2100.02,300.0,7,13,0.1,2023-03-06,2024-12-14,649,16,0,Discount Driven,Gold,300.0028571428571,Very Recent,12.0,44.0,98.0
7444,8471,3516.68,502.38,7,11,0.15,2023-01-29,2024-11-02,643,58,1,High Value Loyalists,Gold,502.3828571428571,Recent,21.0,44.0,92.0
7445,8472,1308.93,327.23,4,5,0.21,2023-09-28,2024-11-01,400,59,0,Discount Driven,Silver,327.2325,Recent,8.0,25.0,92.0
7446,8473,3402.8,425.35,8,12,0.14,2023-01-22,2024-10-19,636,72,1,High Value Loyalists,Gold,425.35,Recent,20.0,50.0,90.0
7447,8474,4169.2,1389.73,3,6,0.23,2023-01-20,2023-10-14,267,443,1,High Value Loyalists,Gold,1389.7333333333333,Inactive,25.0,19.0,39.0
7448,8475,492.39,246.2,2,3,0.1,2023-09-05,2023-09-20,15,467,0,Discount Driven,Bronze,246.195,Inactive,3.0,12.0,36.0
7449,8476,4375.56,486.17,9,16,0.16,2023-02-21,2024-10-11,598,80,1,High Value Loyalists,Gold,486.1733333333334,Recent,26.0,56.0,89.0
7450,8477,3705.95,741.19,5,10,0.13,2024-01-05,2024-10-27,296,64,1,High Value Loyalists,Gold,741.1899999999999,Recent,22.0,31.0,91.0
7451,8478,466.02,93.2,5,7,0.13,2023-04-05,2024-10-21,565,70,0,Discount Driven,Bronze,93.204,Recent,3.0,31.0,90.0
7452,8479,104.33,34.78,3,7,0.11,2023-10-20,2024-11-10,387,50,0,Discount Driven,Bronze,34.776666666666664,Recent,1.0,19.0,93.0
7453,8480,1127.12,281.78,4,6,0.14,2023-01-10,2024-09-11,610,110,0,Discount Driven,Silver,281.78,Moderate,7.0,25.0,85.0
7454,8481,98.8,98.8,1,1,0.05,2023-10-20,2023-10-20,0,437,0,Discount Driven,Bronze,98.8,Inactive,1.0,6.0,40.0
7455,8482,570.33,142.58,4,4,0.14,2023-09-06,2024-11-25,446,35,0,Discount Driven,Silver,142.5825,Recent,3.0,25.0,95.0
7456,8483,1846.62,263.8,7,8,0.19,2023-03-12,2024-09-30,568,91,0,Discount Driven,Gold,263.80285714285714,Moderate,11.0,44.0,87.0
7457,8484,3568.62,713.72,5,10,0.07,2023-09-16,2024-10-13,393,78,1,High Value Loyalists,Gold,713.7239999999999,Recent,21.0,31.0,89.0
7458,8485,6382.78,1063.8,6,10,0.2,2023-03-22,2024-12-24,643,6,1,High Value Loyalists,Platinum,1063.7966666666666,Very Recent,38.0,38.0,99.0
7459,8486,291.35,97.12,3,6,0.17,2023-10-19,2024-03-23,156,282,0,Discount Driven,Bronze,97.11666666666667,Inactive,2.0,19.0,61.0
7460,8487,1159.05,193.18,6,11,0.21,2023-01-09,2024-08-10,579,142,0,Discount Driven,Silver,193.17499999999998,Moderate,7.0,38.0,80.0
7461,8488,2212.05,442.41,5,8,0.1,2023-03-23,2024-07-17,482,166,0,Discount Driven,Gold,442.41,Moderate,13.0,31.0,77.0
7462,8489,5669.04,944.84,6,12,0.15,2024-07-20,2024-12-20,153,10,1,High Value Loyalists,Platinum,944.84,Very Recent,34.0,38.0,99.0
7463,8490,1472.39,184.05,8,18,0.09,2023-07-04,2024-09-15,439,106,0,Discount Driven,Silver,184.04875,Moderate,9.0,50.0,85.0
7464,8491,883.01,147.17,6,12,0.17,2023-01-25,2024-06-02,494,211,0,Discount Driven,Silver,147.16833333333332,Inactive,5.0,38.0,71.0
7465,8492,1850.77,308.46,6,13,0.12,2024-03-09,2024-11-01,237,59,0,Discount Driven,Gold,308.46166666666664,Recent,11.0,38.0,92.0
7466,8493,1501.32,300.26,5,8,0.04,2023-01-13,2024-08-11,576,141,0,Discount Driven,Gold,300.264,Moderate,9.0,31.0,81.0
7467,8494,5536.02,1107.2,5,11,0.11,2023-03-11,2024-02-24,350,310,1,High Value Loyalists,Platinum,1107.2040000000002,Inactive,33.0,31.0,57.0
