customer_id,total_spent,avg_order_value,order_frequency,total_items,avg_discount,first_purchase,last_purchase,customer_lifetime,recency,segment
8966,4881.85,1220.46,4,7,0.13,2023-05-21,2024-09-29,497,92,1
8967,2993.19,332.58,9,14,0.13,2023-04-04,2024-12-28,634,2,1
8968,2186.13,364.36,6,12,0.09,2023-04-27,2024-04-18,357,256,0
8969,4468.0,1117.0,4,9,0.11,2023-04-19,2024-12-02,593,28,1
8970,2912.45,323.61,9,15,0.15,2023-01-20,2024-11-13,663,47,1
8971,358.86,71.77,5,7,0.19,2023-03-30,2024-06-15,443,198,0
8972,2894.25,413.46,7,12,0.14,2023-03-05,2024-04-16,408,258,0
8973,4427.08,368.92,12,24,0.13,2023-03-18,2024-11-09,602,51,1
8974,635.95,127.19,5,11,0.17,2023-07-11,2024-09-02,419,119,0
8975,2178.31,363.05,6,13,0.17,2023-06-05,2024-11-01,515,59,0
8976,236.39,59.1,4,5,0.27,2023-01-20,2023-09-22,245,465,0
8977,347.23,69.45,5,5,0.13,2023-04-02,2024-10-12,559,79,0
8978,1971.5,394.3,5,8,0.1,2023-08-12,2024-01-23,164,342,0
8979,2560.4,320.05,8,14,0.14,2023-01-21,2024-09-03,591,118,0
8980,4643.09,580.39,8,13,0.09,2023-01-14,2024-05-22,494,222,1
8981,1297.51,259.5,5,9,0.18,2024-07-24,2024-12-28,157,2,0
8982,3298.79,471.26,7,9,0.09,2023-02-07,2024-10-06,607,85,1
8983,2684.57,383.51,7,10,0.1,2023-02-21,2024-11-08,626,52,1
8984,434.28,144.76,3,5,0.08,2023-07-28,2024-11-22,483,38,0
8985,2919.23,486.54,6,12,0.12,2023-04-12,2024-12-20,618,10,1
8986,2200.98,275.12,8,14,0.16,2023-10-07,2024-10-29,388,62,0
8987,1804.34,300.72,6,12,0.1,2023-12-18,2024-12-19,367,11,0
8988,2806.4,467.73,6,12,0.07,2023-01-12,2024-08-17,583,135,1
8989,1431.83,286.37,5,8,0.14,2023-01-16,2024-09-18,611,103,0
8990,1662.43,277.07,6,7,0.15,2023-04-04,2024-05-23,415,221,0
8991,164.4,82.2,2,3,0.15,2023-07-26,2023-08-18,23,500,0
8992,2395.41,479.08,5,8,0.1,2023-03-19,2024-07-21,490,162,0
8993,1529.97,255.0,6,10,0.18,2023-05-05,2024-11-08,553,52,0
8994,2287.52,381.25,6,9,0.12,2023-02-24,2024-11-11,626,49,0
8995,1073.42,357.81,3,7,0.13,2023-04-18,2024-03-06,323,299,0
8996,2467.12,246.71,10,14,0.07,2023-01-12,2024-09-10,607,111,1
8997,444.19,88.84,5,8,0.13,2024-02-27,2024-12-09,286,21,0
8998,227.68,75.89,3,4,0.19,2023-01-13,2023-08-04,203,514,0
8999,493.73,123.43,4,7,0.1,2023-04-18,2024-03-24,341,281,0
9000,1717.7,214.71,8,15,0.14,2023-04-14,2024-11-22,588,38,0
9001,3937.04,656.17,6,12,0.15,2023-07-17,2024-12-27,529,3,1
9002,4897.3,544.14,9,14,0.13,2023-02-19,2024-12-08,658,22,1
9003,5165.71,645.71,8,14,0.1,2023-04-10,2024-10-15,554,76,1
9004,3562.97,890.74,4,8,0.23,2023-01-26,2023-09-20,237,467,0
9005,1903.93,475.98,4,8,0.14,2023-10-05,2024-01-30,117,335,0
9006,1596.69,532.23,3,4,0.13,2023-01-28,2023-11-10,286,416,0
9007,1901.44,316.91,6,12,0.18,2023-06-28,2024-12-23,544,7,0
9008,456.57,114.14,4,7,0.1,2024-02-07,2024-10-17,253,74,0
9009,1774.6,253.51,7,12,0.12,2023-02-17,2024-12-19,671,11,0
9010,1647.09,274.52,6,10,0.11,2023-01-12,2024-07-18,553,165,0
9011,1622.12,231.73,7,11,0.09,2023-01-19,2024-11-22,673,38,0
9012,1132.5,188.75,6,8,0.17,2023-06-20,2024-10-21,489,70,0
9013,233.83,77.94,3,4,0.26,2023-01-03,2024-12-02,699,28,0
9014,3114.42,283.13,11,18,0.14,2023-01-06,2024-12-22,716,8,1
9015,2242.02,249.11,9,15,0.15,2023-05-14,2024-03-26,317,279,0
9016,6363.11,1272.62,5,8,0.2,2023-05-11,2024-12-11,580,19,1
9017,8376.51,761.5,11,23,0.12,2023-02-20,2024-10-21,609,70,1
9018,545.56,136.39,4,6,0.16,2023-07-11,2024-09-17,434,104,0
9019,1904.95,476.24,4,9,0.16,2023-06-26,2024-08-31,432,121,0
9020,162.61,81.3,2,4,0.17,2023-10-02,2024-08-15,318,137,0
9021,4065.46,406.55,10,13,0.16,2023-02-02,2024-12-22,689,8,1
9022,1783.81,297.3,6,13,0.14,2023-08-18,2024-11-18,458,42,0
9023,3622.81,603.8,6,9,0.07,2023-01-03,2024-01-08,370,357,1
9024,6678.44,1113.07,6,13,0.16,2023-02-19,2024-09-17,576,104,1
9025,134.6,44.87,3,4,0.26,2023-03-19,2024-03-17,364,288,0
9026,3915.35,559.34,7,14,0.12,2023-05-13,2024-10-17,523,74,1
9027,3481.06,580.18,6,7,0.1,2023-03-15,2024-05-31,443,213,1
9028,264.74,88.25,3,4,0.18,2023-06-10,2024-04-14,309,260,0
9029,1532.81,510.94,3,7,0.07,2023-05-17,2024-07-08,418,175,0
9030,3073.53,768.38,4,6,0.08,2023-02-03,2024-07-20,533,163,1
9031,1213.09,151.64,8,10,0.09,2023-02-22,2024-06-16,480,197,0
9032,2240.17,320.02,7,10,0.23,2023-10-18,2024-07-30,286,153,0
9033,974.9,194.98,5,7,0.1,2023-01-27,2024-10-05,617,86,0
9034,135.28,67.64,2,3,0.1,2023-04-11,2024-04-10,365,264,0
9035,2983.74,596.75,5,9,0.11,2023-11-11,2024-12-04,389,26,1
9036,625.43,208.48,3,7,0.07,2024-03-18,2024-05-04,47,240,0
9037,490.32,122.58,4,6,0.09,2023-11-29,2024-08-30,275,122,0
9038,717.93,143.59,5,11,0.17,2023-10-04,2024-12-11,434,19,0
9039,1464.28,366.07,4,5,0.15,2023-02-05,2024-10-24,627,67,0
9040,807.77,403.88,2,3,0.06,2023-01-11,2023-07-21,191,528,0
9041,1985.6,397.12,5,10,0.24,2023-12-04,2024-07-11,220,172,0
9042,312.91,156.46,2,3,0.1,2023-11-24,2024-10-23,334,68,0
9043,1871.49,311.92,6,10,0.18,2023-10-15,2024-12-12,424,18,0
9044,3251.76,464.54,7,9,0.12,2023-03-07,2024-11-19,623,41,1
9045,208.61,69.54,3,7,0.11,2023-06-03,2024-12-16,562,14,0
9046,2553.32,283.7,9,14,0.21,2023-03-01,2024-11-25,635,35,0
9047,3173.71,396.71,8,14,0.16,2023-01-25,2024-10-09,623,82,1
9048,2085.43,189.58,11,17,0.13,2023-01-08,2024-12-22,714,8,1
9049,623.72,155.93,4,7,0.12,2023-03-22,2024-03-18,362,287,0
9050,4778.11,530.9,9,14,0.11,2023-01-15,2024-11-11,666,49,1
9051,1014.85,169.14,6,11,0.11,2023-06-01,2024-12-16,564,14,0
9052,2592.59,288.07,9,19,0.09,2023-02-17,2024-12-04,656,26,1
9053,2018.43,336.4,6,8,0.1,2023-02-20,2024-08-05,532,147,0
9054,638.29,127.66,5,7,0.23,2023-02-01,2023-08-27,207,491,0
9055,2797.09,399.58,7,10,0.08,2023-10-06,2024-09-25,355,96,1
9056,3416.73,427.09,8,11,0.22,2023-01-17,2024-12-16,699,14,1
9057,3048.76,1016.25,3,5,0.16,2023-05-26,2023-11-24,182,402,0
9058,1761.58,220.2,8,12,0.1,2023-03-08,2024-12-26,659,4,0
9059,748.92,149.78,5,8,0.18,2023-01-26,2023-11-15,293,411,0
9060,2519.33,419.89,6,10,0.15,2023-07-26,2024-12-27,520,3,0
9061,1349.14,224.86,6,9,0.17,2023-01-26,2024-05-11,471,233,0
9062,2067.05,413.41,5,5,0.1,2023-03-19,2024-07-17,486,166,0
9063,165.63,82.82,2,5,0.04,2023-05-13,2023-07-14,62,535,0
9064,3053.19,508.86,6,14,0.09,2023-01-03,2024-12-24,721,6,1
9065,1838.17,306.36,6,11,0.11,2023-06-05,2024-09-25,478,96,0
9066,4259.82,709.97,6,11,0.21,2023-01-19,2024-11-23,674,37,1
9067,3543.68,393.74,9,15,0.11,2023-01-02,2024-12-16,714,14,1
9068,2909.77,969.92,3,7,0.2,2023-07-16,2024-07-29,379,154,0
9069,3381.18,676.24,5,7,0.15,2023-02-01,2024-09-13,590,108,1
9070,3042.33,380.29,8,13,0.11,2023-01-31,2024-11-07,646,53,1
9071,3646.43,607.74,6,10,0.17,2023-06-19,2024-11-07,507,53,1
9072,4800.69,1200.17,4,7,0.1,2023-09-08,2024-10-02,390,89,1
9073,2337.8,389.63,6,13,0.12,2023-01-19,2024-11-09,660,51,0
9074,2496.61,624.15,4,7,0.1,2023-03-22,2023-10-30,222,427,0
9075,4742.17,526.91,9,11,0.08,2023-01-17,2024-11-23,676,37,1
9076,1237.61,412.54,3,6,0.09,2023-01-23,2023-07-19,177,530,0
9077,1824.41,260.63,7,11,0.21,2023-01-26,2024-06-11,502,202,0
9078,5203.97,650.5,8,12,0.1,2023-03-12,2024-12-18,647,12,1
9079,4953.57,619.2,8,17,0.14,2023-02-26,2024-10-11,593,80,1
9080,1527.69,190.96,8,11,0.13,2023-01-23,2024-07-10,534,173,0
9081,400.34,100.08,4,6,0.12,2023-06-22,2024-01-16,208,349,0
9082,5982.52,997.09,6,12,0.12,2023-01-22,2024-12-18,696,12,1
9083,4688.6,669.8,7,12,0.15,2023-03-15,2024-10-13,578,78,1
9084,2869.03,717.26,4,8,0.08,2023-05-10,2024-11-06,546,54,1
9085,159.99,53.33,3,5,0.19,2024-02-08,2024-07-03,146,180,0
9086,503.85,100.77,5,7,0.18,2023-08-22,2024-11-02,438,58,0
9087,4334.39,1083.6,4,7,0.1,2023-05-24,2024-11-12,538,48,1
9088,4303.21,860.64,5,8,0.15,2023-01-14,2024-11-22,678,38,1
9089,2607.56,325.94,8,18,0.16,2023-04-25,2024-02-03,284,331,0
9090,1048.68,262.17,4,6,0.23,2023-04-06,2024-05-11,401,233,0
9091,1351.24,337.81,4,5,0.13,2023-09-20,2024-09-09,355,112,0
9092,2260.43,322.92,7,8,0.14,2023-03-17,2024-09-05,538,116,0
9093,523.42,130.86,4,8,0.15,2023-06-11,2024-06-29,384,184,0
9094,2072.12,518.03,4,6,0.19,2023-01-19,2024-12-23,704,7,0
9095,7031.38,585.95,12,23,0.13,2023-10-03,2024-12-29,453,1,1
9096,2783.1,347.89,8,16,0.12,2023-02-03,2024-11-29,665,31,1
9097,1818.83,303.14,6,8,0.13,2023-05-19,2024-10-18,518,73,0
9098,912.03,304.01,3,5,0.2,2023-05-10,2023-09-26,139,461,0
9099,242.12,121.06,2,4,0.1,2023-01-18,2023-09-21,246,466,0
9100,7239.13,1447.83,5,10,0.18,2023-01-13,2024-08-15,580,137,1
9101,868.93,217.23,4,7,0.1,2023-02-20,2024-08-15,542,137,0
9102,6139.74,472.29,13,26,0.14,2023-01-23,2024-10-11,627,80,1
9103,3737.72,533.96,7,12,0.15,2023-01-21,2024-11-19,668,41,1
9104,2367.56,394.59,6,10,0.15,2023-02-20,2024-10-07,595,84,0
9105,1022.2,127.78,8,12,0.19,2023-01-30,2024-11-02,642,58,0
9106,3175.22,396.9,8,12,0.1,2023-04-09,2024-09-30,540,91,1
9107,4035.42,403.54,10,16,0.11,2023-01-14,2024-11-26,682,34,1
9108,6127.4,1225.48,5,8,0.14,2023-04-29,2024-08-28,487,124,1
9109,1148.4,287.1,4,7,0.17,2023-08-02,2024-08-07,371,145,0
9110,1332.05,444.02,3,4,0.16,2023-07-21,2024-07-04,349,179,0
9111,1241.48,206.91,6,9,0.19,2023-09-11,2024-12-29,475,1,0
9112,959.48,119.94,8,11,0.18,2023-01-01,2024-11-22,691,38,0
9113,3040.41,506.73,6,9,0.07,2023-01-29,2024-10-26,636,65,1
9114,1160.8,165.83,7,10,0.19,2023-02-02,2024-08-22,567,130,0
9115,1032.55,344.18,3,5,0.02,2023-05-17,2024-12-10,573,20,0
9116,2393.56,398.93,6,12,0.31,2023-04-08,2024-11-13,585,47,0
9117,1658.47,552.82,3,5,0.1,2024-01-05,2024-10-22,291,69,0
9118,2713.1,452.18,6,10,0.1,2023-01-11,2024-09-04,602,117,0
9119,2168.15,361.36,6,10,0.29,2023-08-22,2024-12-16,482,14,0
9120,2399.73,184.59,13,19,0.17,2023-03-12,2024-12-14,643,16,1
9121,780.26,156.05,5,9,0.15,2023-03-11,2024-10-17,586,74,0
9122,1598.45,319.69,5,8,0.23,2023-05-10,2024-07-25,442,158,0
9123,4576.26,572.03,8,12,0.17,2023-02-15,2024-12-05,659,25,1
9124,5968.91,1492.23,4,8,0.09,2023-01-25,2024-12-07,682,23,1
9125,7084.03,644.0,11,18,0.12,2023-02-12,2024-10-08,604,83,1
9126,3398.52,424.82,8,14,0.16,2023-01-20,2024-11-17,667,43,1
9127,4237.99,605.43,7,14,0.12,2023-05-29,2024-09-05,465,116,1
9128,1269.79,211.63,6,9,0.24,2023-02-17,2024-08-13,543,139,0
9129,1397.13,232.86,6,10,0.19,2024-03-07,2024-12-23,291,7,0
9130,1319.04,188.43,7,9,0.17,2023-02-13,2024-09-20,585,101,0
9131,3848.7,549.81,7,10,0.09,2023-02-04,2024-12-06,671,24,1
9132,1650.89,330.18,5,8,0.16,2023-04-27,2024-11-26,579,34,0
9133,1850.47,231.31,8,13,0.09,2023-03-14,2024-09-12,548,109,0
9134,1993.22,249.15,8,15,0.13,2023-06-06,2024-09-20,472,101,0
9135,3358.63,559.77,6,11,0.16,2023-03-30,2024-12-10,621,20,1
9136,1040.33,520.16,2,5,0.12,2023-04-25,2024-12-06,591,24,0
9137,187.56,46.89,4,6,0.08,2023-03-18,2024-03-20,368,285,0
9138,2337.53,467.51,5,9,0.11,2023-05-14,2024-09-08,483,113,0
9139,3773.59,754.72,5,11,0.08,2023-06-30,2024-10-29,487,62,1
9140,2530.06,632.52,4,7,0.08,2023-03-19,2024-11-30,622,30,0
9141,1816.7,201.86,9,15,0.19,2023-01-14,2024-10-14,639,77,0
9142,7325.83,732.58,10,16,0.13,2023-02-02,2024-10-02,608,89,1
9143,1827.2,228.4,8,11,0.16,2023-03-05,2024-11-29,635,31,0
9144,6697.18,3348.59,2,8,0.05,2023-01-22,2024-10-29,646,62,1
9145,2468.11,617.03,4,7,0.1,2023-05-03,2024-12-03,580,27,0
9146,2928.02,418.29,7,13,0.13,2023-01-13,2024-10-13,639,78,1
9147,362.98,120.99,3,6,0.12,2023-08-21,2024-03-11,203,294,0
9148,5021.52,456.5,11,15,0.15,2023-01-29,2024-11-26,667,34,1
9149,2266.75,566.69,4,6,0.06,2023-07-03,2024-03-19,260,286,0
9150,631.63,157.91,4,6,0.16,2023-09-27,2024-08-27,335,125,0
9151,9753.96,1219.25,8,14,0.15,2023-02-03,2024-12-05,671,25,1
9152,8050.88,894.54,9,16,0.19,2023-03-27,2024-07-26,487,157,1
9153,1047.22,349.07,3,5,0.16,2023-05-18,2024-06-20,399,193,0
9154,2300.8,328.69,7,9,0.15,2023-02-16,2024-08-30,561,122,0
9155,851.32,141.89,6,12,0.09,2023-02-02,2024-12-29,696,1,0
9156,1907.67,635.89,3,4,0.26,2023-06-08,2023-10-27,141,430,0
9157,1906.05,381.21,5,8,0.18,2023-05-27,2024-11-25,548,35,0
9158,309.05,309.05,1,1,0.33,2024-06-05,2024-06-05,0,208,0
9159,783.34,156.67,5,7,0.2,2023-01-29,2024-06-15,503,198,0
9160,2399.72,299.96,8,14,0.13,2023-06-08,2024-11-05,516,55,0
9162,4424.38,402.22,11,17,0.15,2023-02-14,2024-05-30,471,214,1
9163,1198.16,199.69,6,9,0.2,2023-01-09,2024-08-14,583,138,0
9164,4958.48,991.7,5,12,0.06,2023-12-07,2024-12-18,377,12,1
9165,847.38,282.46,3,4,0.09,2023-06-17,2024-10-10,481,81,0
9166,3101.66,775.42,4,11,0.05,2023-04-15,2024-12-12,607,18,1
9167,3645.44,455.68,8,10,0.14,2023-04-24,2024-12-26,612,4,1
9168,8678.38,788.94,11,23,0.12,2023-01-19,2024-12-29,710,1,1
9169,2061.1,343.52,6,8,0.13,2023-05-08,2024-11-28,570,32,0
9170,419.82,419.82,1,1,0.04,2024-01-13,2024-01-13,0,352,0
9171,399.98,399.98,1,4,0.0,2023-04-19,2023-04-19,0,621,0
9172,3670.43,524.35,7,8,0.15,2023-02-13,2024-12-06,662,24,1
9173,1848.38,205.38,9,14,0.17,2023-01-19,2024-12-26,707,4,0
9174,2652.84,378.98,7,15,0.11,2023-02-15,2024-11-25,649,35,1
9175,6915.42,628.67,11,19,0.09,2023-01-11,2024-12-12,701,18,1
9176,4478.08,1119.52,4,9,0.16,2023-06-24,2024-02-21,242,313,1
9177,2067.58,413.52,5,6,0.1,2023-04-17,2024-11-01,564,59,0
9178,5853.9,2926.95,2,6,0.11,2024-01-15,2024-11-30,320,30,1
9179,2167.63,433.53,5,9,0.16,2024-05-17,2024-12-15,212,15,0
9180,2179.64,435.93,5,9,0.15,2023-05-05,2024-12-11,586,19,0
9181,3201.11,400.14,8,12,0.15,2023-03-02,2024-10-10,588,81,1
9182,907.21,226.8,4,8,0.08,2023-12-21,2024-02-10,51,324,0
9183,2280.0,456.0,5,6,0.14,2023-01-05,2024-12-18,713,12,0
9184,2805.69,467.62,6,14,0.1,2023-05-11,2024-11-20,559,40,1
9185,2385.86,340.84,7,12,0.13,2023-10-14,2024-12-27,440,3,0
9186,8427.32,842.73,10,19,0.15,2023-01-09,2024-11-27,688,33,1
9187,2218.99,246.55,9,14,0.13,2023-02-20,2024-03-13,387,292,0
9189,2087.36,521.84,4,8,0.05,2023-11-27,2024-09-15,293,106,0
9190,3034.87,505.81,6,13,0.12,2023-08-06,2024-12-07,489,23,1
9191,5398.31,899.72,6,12,0.11,2023-10-07,2024-09-26,355,95,1
9192,2831.36,471.89,6,9,0.08,2023-05-02,2024-06-14,409,199,0
9194,1747.45,436.86,4,8,0.14,2023-10-21,2024-06-04,227,209,0
9195,3742.98,623.83,6,12,0.11,2023-01-03,2024-08-18,593,134,1
9196,4578.29,1526.1,3,6,0.1,2024-01-02,2024-12-20,353,10,1
9197,551.57,275.79,2,5,0.06,2023-05-09,2024-02-17,284,317,0
9198,306.7,76.68,4,6,0.08,2023-12-17,2024-10-03,291,88,0
9199,2846.22,284.62,10,16,0.11,2023-06-28,2024-12-10,531,20,1
9200,1101.53,220.31,5,7,0.25,2023-04-10,2024-11-15,585,45,0
9201,2312.71,330.39,7,16,0.15,2023-12-01,2024-12-27,392,3,0
9202,1379.24,344.81,4,10,0.03,2023-03-20,2024-08-22,521,130,0
9203,2407.52,300.94,8,13,0.17,2023-10-19,2024-12-17,425,13,0
9204,1757.13,351.43,5,11,0.09,2023-03-14,2024-05-12,425,232,0
9205,1832.94,366.59,5,11,0.16,2023-01-15,2024-08-25,588,127,0
9206,212.6,106.3,2,3,0.06,2023-04-21,2024-07-04,440,179,0
9207,4456.45,495.16,9,16,0.11,2023-01-28,2024-12-30,702,0,1
9208,2562.01,427.0,6,7,0.18,2023-01-16,2024-08-02,564,150,0
9209,1344.98,269.0,5,8,0.15,2023-02-10,2024-12-24,683,6,0
9210,10728.43,1341.05,8,15,0.17,2024-01-05,2024-11-10,310,50,1
9211,772.07,386.04,2,3,0.24,2023-11-20,2024-05-17,179,227,0
9212,2753.13,393.3,7,15,0.16,2023-01-06,2024-11-08,672,52,0
9213,2072.04,414.41,5,7,0.18,2023-01-02,2023-09-21,262,466,0
9214,867.5,173.5,5,9,0.24,2023-04-18,2024-10-07,538,84,0
9215,8429.21,1204.17,7,11,0.15,2023-02-01,2024-11-29,667,31,1
9216,1665.27,277.54,6,9,0.17,2023-01-27,2024-12-05,678,25,0
9217,3084.02,440.57,7,8,0.14,2023-08-06,2024-10-14,435,77,1
9218,2658.27,531.65,5,8,0.15,2023-01-01,2024-03-11,435,294,0
9219,6674.64,741.63,9,13,0.09,2023-03-13,2024-08-23,529,129,1
9220,3588.19,512.6,7,11,0.13,2023-06-24,2024-06-15,357,198,1
9221,2845.65,316.18,9,15,0.09,2023-03-21,2024-10-22,581,69,1
9222,141.79,47.26,3,6,0.11,2023-05-09,2023-09-28,142,459,0
9223,1824.31,608.1,3,4,0.16,2023-05-28,2024-08-11,441,141,0
9224,412.24,137.41,3,6,0.14,2024-02-03,2024-07-20,168,163,0
9225,1739.17,1739.17,1,2,0.04,2024-10-28,2024-10-28,0,63,1
9226,2026.58,253.32,8,14,0.19,2023-06-06,2024-12-17,560,13,0
9227,2162.87,308.98,7,12,0.14,2023-04-01,2024-12-27,636,3,0
9228,112.12,56.06,2,2,0.27,2024-08-31,2024-12-12,103,18,0
9229,1058.23,352.74,3,6,0.15,2024-01-03,2024-07-08,187,175,0
9230,1613.31,537.77,3,4,0.14,2024-01-06,2024-10-02,270,89,0
9231,756.5,252.17,3,4,0.05,2023-03-02,2024-05-22,447,222,0
9232,1395.83,174.48,8,12,0.13,2023-03-06,2024-11-17,622,43,0
9233,1686.95,337.39,5,7,0.09,2023-02-17,2024-07-21,520,162,0
9234,687.57,114.6,6,12,0.17,2023-02-09,2024-11-02,632,58,0
9235,1709.81,284.97,6,9,0.08,2023-04-26,2024-07-25,456,158,0
9236,728.85,121.48,6,11,0.17,2023-07-03,2024-06-16,349,197,0
9237,143.6,47.87,3,5,0.1,2023-12-08,2024-11-21,349,39,0
9238,1798.57,359.71,5,8,0.11,2023-02-20,2024-10-05,593,86,0
9239,1200.85,200.14,6,10,0.11,2023-01-03,2024-09-24,630,97,0
9240,1480.85,296.17,5,10,0.08,2023-01-05,2024-05-03,484,241,0
9242,693.5,138.7,5,6,0.18,2023-03-15,2024-08-28,532,124,0
9243,1716.62,214.58,8,14,0.14,2023-04-28,2024-11-10,562,50,0
9244,1090.04,218.01,5,8,0.21,2023-05-22,2024-12-01,559,29,0
9245,357.58,119.19,3,7,0.12,2023-08-01,2024-10-26,452,65,0
9246,3961.87,792.37,5,10,0.08,2023-01-12,2024-02-24,408,310,1
9247,646.49,323.24,2,3,0.09,2023-03-06,2023-03-07,1,664,0
9248,136.05,68.03,2,4,0.2,2023-04-01,2023-09-11,163,476,0
9249,3950.99,1317.0,3,4,0.1,2023-10-04,2024-02-13,132,321,1
9250,3069.49,341.05,9,17,0.12,2023-01-09,2024-10-13,643,78,1
9251,1120.0,373.33,3,4,0.24,2023-04-25,2024-10-17,541,74,0
9252,703.43,175.86,4,5,0.17,2023-09-08,2024-10-24,412,67,0
9253,909.53,181.91,5,8,0.08,2023-02-20,2024-12-29,678,1,0
9254,2253.93,450.79,5,9,0.2,2023-09-18,2024-04-28,223,246,0
9255,2877.41,1438.7,2,3,0.13,2023-06-25,2024-06-24,365,189,1
9256,2615.12,1307.56,2,4,0.12,2023-07-20,2024-07-04,350,179,1
9257,2205.86,367.64,6,11,0.14,2023-01-23,2024-09-28,614,93,0
9258,1352.61,193.23,7,11,0.13,2023-02-26,2024-11-19,632,41,0
9259,5135.53,855.92,6,11,0.1,2023-02-12,2024-02-25,378,309,1
9260,3713.09,742.62,5,10,0.1,2023-01-30,2024-01-01,336,364,1
9261,1541.9,385.48,4,8,0.13,2023-07-29,2024-11-17,477,43,0
9262,3079.47,307.95,10,16,0.17,2023-05-03,2024-12-23,600,7,1
9263,3199.0,399.88,8,14,0.14,2023-02-27,2024-06-24,483,189,1
9264,8738.41,1248.34,7,17,0.19,2023-01-15,2024-12-19,704,11,1
9265,1322.02,264.4,5,9,0.13,2023-09-26,2024-12-18,449,12,0
9266,456.26,114.06,4,6,0.14,2023-02-14,2024-12-04,659,26,0
9267,488.04,162.68,3,5,0.13,2023-01-31,2024-09-09,587,112,0
9268,4117.67,588.24,7,12,0.08,2023-01-08,2024-11-01,663,59,1
9269,1561.18,390.3,4,7,0.13,2023-05-20,2024-04-09,325,265,0
9270,850.28,425.14,2,3,0.13,2023-06-21,2024-10-07,474,84,0
9271,992.18,198.44,5,8,0.09,2023-06-20,2024-12-20,549,10,0
9272,765.43,127.57,6,8,0.07,2023-08-06,2024-07-31,360,152,0
9273,2210.43,245.6,9,14,0.17,2023-07-02,2024-11-22,509,38,0
9274,3173.53,634.71,5,9,0.08,2023-05-21,2024-11-18,547,42,1
9275,2198.16,314.02,7,11,0.24,2023-01-03,2024-06-04,518,209,0
9276,8471.02,847.1,10,21,0.15,2023-03-12,2024-12-19,648,11,1
9277,2033.73,406.75,5,7,0.17,2023-05-09,2024-07-06,424,177,0
9278,1577.45,525.82,3,4,0.1,2023-02-11,2023-12-22,314,374,0
9279,822.44,274.15,3,6,0.11,2023-02-10,2024-10-03,601,88,0
9280,830.74,276.91,3,4,0.16,2023-09-07,2024-10-31,420,60,0
9281,1238.04,206.34,6,14,0.14,2023-07-12,2024-07-09,363,174,0
9282,4049.82,1012.46,4,8,0.12,2023-09-05,2024-08-17,347,135,1
9283,4194.44,349.54,12,20,0.11,2023-01-10,2024-09-16,615,105,1
9284,7672.89,1918.22,4,12,0.06,2023-03-04,2024-08-18,533,134,1
9285,923.93,461.96,2,2,0.14,2024-04-22,2024-11-25,217,35,0
9286,3302.6,1651.3,2,4,0.12,2023-12-03,2024-05-17,166,227,1
9287,3769.51,753.9,5,9,0.16,2023-02-06,2024-05-18,467,226,1
9288,1329.83,443.28,3,7,0.1,2023-01-31,2024-09-03,581,118,0
9289,2174.1,434.82,5,8,0.1,2023-03-13,2024-01-20,313,345,0
9290,6269.96,1044.99,6,14,0.13,2024-01-28,2024-07-22,176,161,1
9291,414.21,82.84,5,8,0.12,2023-07-25,2024-12-28,522,2,0
9292,3706.03,741.21,5,14,0.07,2023-01-13,2024-10-18,644,73,1
9293,1175.74,391.91,3,5,0.19,2023-08-04,2024-02-20,200,314,0
9294,4009.24,445.47,9,15,0.12,2023-01-12,2024-11-15,673,45,1
9295,278.42,92.81,3,4,0.22,2023-03-26,2024-03-07,347,298,0
9296,3656.41,731.28,5,9,0.16,2023-06-16,2024-04-07,296,267,1
9297,3218.24,804.56,4,9,0.03,2023-06-05,2024-10-01,484,90,1
9298,7557.71,629.81,12,23,0.11,2023-02-15,2024-10-27,620,64,1
9299,1958.53,489.63,4,5,0.09,2023-02-06,2024-04-12,431,262,0
9300,1004.71,502.35,2,3,0.18,2023-06-09,2024-01-06,211,359,0
9301,2981.78,271.07,11,17,0.21,2023-01-13,2024-09-25,621,96,1
9302,2656.13,241.47,11,13,0.15,2023-02-08,2024-07-19,527,164,1
9303,2744.83,343.1,8,11,0.16,2023-03-15,2024-12-14,640,16,1
9304,2498.17,624.54,4,7,0.17,2023-05-17,2024-03-14,302,291,0
9305,2804.84,560.97,5,7,0.13,2023-03-29,2024-03-18,355,287,0
9306,8040.45,1340.08,6,16,0.13,2023-09-25,2024-12-01,433,29,1
9307,2135.57,305.08,7,11,0.14,2023-04-14,2024-06-08,421,205,0
9308,4961.62,620.2,8,13,0.22,2023-01-17,2024-12-15,698,15,1
9309,2967.1,593.42,5,9,0.1,2024-01-05,2024-10-20,289,71,1
9310,4704.74,784.12,6,10,0.11,2023-03-02,2024-10-08,586,83,1
9311,103.78,51.89,2,3,0.12,2024-09-01,2024-11-20,80,40,0
9312,4767.99,433.45,11,20,0.18,2023-02-04,2024-12-22,687,8,1
9313,1233.93,308.48,4,7,0.13,2023-07-30,2024-11-24,483,36,0
9314,6954.63,1738.66,4,9,0.08,2023-11-04,2024-02-02,90,332,1
9315,2037.57,509.39,4,6,0.15,2023-07-03,2024-10-11,466,80,0
9316,1783.91,297.32,6,8,0.16,2023-01-06,2024-10-21,654,70,0
9317,16.3,16.3,1,2,0.32,2024-01-02,2024-01-02,0,363,0
9318,504.92,168.31,3,4,0.23,2024-01-18,2024-10-07,263,84,0
